ID_UC;Código UC;Informações Gerais;Nome da UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Órgão Gestor;Fonte da Área: (1 = SHP, 0 = Ato legal);Área soma biomas;Área soma Biomas Continental;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha;Bioma declarado;% Além da linha de costa;Grupo;PI;US;Recortes (ha);Lei da Mata Atlântica;Mar Territorial;Município Costeiro;Município Costeiro + Área Marinha;Amazônia Legal;Programa/Projeto;Sítios do Patrimônio Mundial;Sítios Ramsar;Mosaico;Reserva da Biosfera;Sobreposição com TI ou TQ;Biomas Abrangidos;Região;Presente na versão anterior;Diferença Área;Razão Diferença Área;Qualidade dos dados georreferenciados;Data da última certificação dos dados pelo Órgão Gestor
3079;0000.00.3079;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CÍCERO ALMEIDA;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;2013;Portaria 216 de 07/08/2013;Sem informação.;APUIARÉS (CE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;36,02696561;36;36;;0;36;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3080;0000.00.3080;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ILHA ENCANTADA;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;2013;Portaria 257 de 05/12/2013;Sem informação.;ARACATI (CE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;18,60452484;19;19;;0;19;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3081;0000.00.3081;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA NATURAL FRANCISCO BRAZ DE OLIVEIRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;2013;Portaria 237 de 16/10/2013;Sem informação.;CRATEÚS (CE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;4,857340019;5;5;;0;5;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3082;0000.00.3082;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LUIZINHO ALENCAR;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;2013;Portaria 186 de 13/05/2013;Sem informação.;ITATIRA (CE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;200,4044104;200;200;;0;200;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3083;0000.00.3083;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VÓ BELAR;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;2013;Portaria 217 de 07/08/2013;Sem informação.;MERUOCA (CE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;14,99425725;15;15;;0;15;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Caatinga, RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3084;0000.00.3084;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FONTE DE LUZ;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;2013;Portaria 258 de 05/12/2013;Sem informação.: Sem informação.;MERUOCA (CE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;7,036223438;7;7;;0;7;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Caatinga, RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3085;0000.00.3085;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAMUEL NOBRE;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;2014;Portaria 23 de 06/03/2014;Sem informação.;MORADA NOVA (CE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;27,10778503;27;27;;0;27;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3086;0000.00.3086;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARIZONA;Federal;Reserva Particular do Patrimônio Natural;Category IV;CE;2013;Portaria 264 de 10/12/2013;Sem informação.;QUIXADÁ (CE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;216,464693;216;216;;0;216;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3087;0000.00.3087;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRATA;Federal;Reserva Particular do Patrimônio Natural;Category IV;MA;2013;Portaria 215 de 07/08/2013;Sem informação.;BARREIRINHAS (MA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;89,9958468;90;91;;0;0;90;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Caatinga;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3088;0000.00.3088;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AVES GERAIS;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2012;Portaria 35 de 14/03/2012;Sem informação.: Sem informação.;MORRO DO PILAR (MG);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;1,850566768;2;2;;0;0;0;2;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica, RB - Serra do Espinhaço;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3089;0000.00.3089;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALTO DA BOA VISTA - RESGATE VIII;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2012;Portaria 97 de 05/09/2012;Sem informação.;NOVA FRIBURGO (RJ);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;29,79669023;29,79669023;30;;0;0;0;29,79669023;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3090;0000.00.3090;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL IRMÃOS SATELIS;Federal;Reserva Particular do Patrimônio Natural;Category IV;RO;2012;Portaria 122 de 08/11/2012;Sem informação.;PRESIDENTE MÉDICI (RO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;41,12585625;41;41;;41,12585625;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3091;0000.00.3091;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAMPOS NOVOS;Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2014;Portaria 3 de 20/01/2014;Sem informação.: Sem informação.;CARIRA (SE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;97,25692018;97;103;;0;97;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;-5,544258378;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3092;0000.00.3092;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PIRANGY;Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2012;Portaria 135 de 17/12/2012;Sem informação.;ITABAIANINHA (SE);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;13,5937025;14;14;;0;14;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3094;0000.00.3094;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS CLARAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;SP;2013;Portaria 22 de 24/09/2013;Sem informação.;SÃO LUIZ DO PARAITINGA (SP);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;14,07013551;14;14;;0;0;0;14;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3098;0000.00.3098;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AMPLUS LUCIDUS;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2013;Portaria 218 de 07/08/2013;Sem informação.;ÁGUAS MORNAS (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;13,54775678;14;14;;0;0;0;14;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0,000473717;;Polígono corresponde ao memorial descritivo;quarta-feira, 9 de maio de 2018
3099;0000.00.3099;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA RIO DAS FURNAS II;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2013;Portaria 168 de 08/03/2013;Sem informação.;ALFREDO WAGNER (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;43,51414256;44;44;;0;0;0;44;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3100;0000.00.3100;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANTO DA ARAPONGA;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2013;Portaria 149 de 19/02/2013;Sem informação.;BOM RETIRO (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;45,17182853;45;45;;0;0;0;45;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3101;0000.00.3101;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ODIR ZANELATTO;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2012;Portaria 103 de 12/09/2012;Sem informação.;ITAIÓPOLIS (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;212,1751752;212;212;;0;0;0;212;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3102;0000.00.3102;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL ÁGUA BRANCA;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2012;Portaria 98 de 05/09/2012;Sem informação.;URUBICI (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;201,2164447;201;202;;0;0;0;201;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 9 de maio de 2018
3103;0000.00.3103;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CORVO BRANCO;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2012;Portaria 120 de 08/11/2012;Sem informação.;URUBICI (SC);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;13,80857538;14;13;;0;0;0;14;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3105;0000.00.3105;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NASCENTES DO RIO TOCANTINS;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2011;Portaria 98 de 02/12/2011;Sem informação.;SÃO JOÃO D'ALIANÇA (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;269,8715965;270;270;;0;0;270;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Cerrado;;;;1;5,68E-14;;Polígono corresponde ao memorial descritivo;quinta-feira, 6 de agosto de 2015
3106;0000.00.3106;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE BOTÂNICO DOS KAIAPÓS;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2013;Portaria 206 de 11/07/2013;Sem informação.;SENADOR CANEDO (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;80,70262588;81;80;;0;0;81;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3107;0000.00.3107;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CATINGUEIRO;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2013;Portaria 256 de 05/12/2013;Sem informação.;CAVALCANTE (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;59,94504879;60;60;;0;0;60;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Cerrado;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3108;0000.00.3108;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL INTEGRA O PARQUE;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2013;Portaria 250 de 13/11/2013;Sem informação.;CAVALCANTE (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;318,4762232;318;311;;0;0;318;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Cerrado;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3109;0000.00.3109;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MARIA BATISTA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2013;Portaria 251 de 13/11/2013;Sem informação.;CAVALCANTE (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;47,57907756;48;48;;0;0;48;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Cerrado;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3110;0000.00.3110;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTE DA PEDRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2013;Portaria 248 de 13/11/2013;Sem informação.;CAVALCANTE (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;106,8405518;107;113;;0;0;107;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Cerrado;;;;1;1,42E-14;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3111;0000.00.3111;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO BARTOLOMEU;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2013;Portaria 249 de 13/11/2013;Sem informação.: Sem informação.;CAVALCANTE (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;71,0161264;71;73;;0;0;71;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Cerrado;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3112;0000.00.3112;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTUÁRIO DAS PEDRAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2014;Portaria 50 de 30/04/2014;Sem informação.;SÃO JOÃO D'ALIANÇA (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;25,6066033;26;26;;0;0;26;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Cerrado;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3115;0100.33.3115;;ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DE CIMA;Municipal;Área de Proteção Ambiental;Category V;RJ;1992;Lei ordinária 5.394 de 24/12/1992;Sem informação.;CAMPOS DOS GOYTACAZES (RJ);Não;Sim;PREFEITURA MUNICIPAL DE CAMPOS DOS GOYTACAZES - RJ;1;1707,725029;1.708;1.709;;0;0;0;1.708;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 1 de dezembro de 2014
3116;0120.32.3116;;MONUMENTO NATURAL DO ITABIRA;Municipal;Monumento Natural;Category III;ES;2014;Lei ordinária 2856 de 16/09/1988;Ampliação: Lei ordinária 6954 de 06/03/2014 - Regulamentação: Decreto 6117 de 04/08/1988 - Recategorização: Lei ordinária 5774 de 03/10/2005 - Recategorização: Lei ordinária 6177 de 03/12/2008 - Regulamentação: Decreto 6159 de 25/08/1988;CACHOEIRO DE ITAPEMIRIM (ES);Não;Sim;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE CACHOEIRO DE ITAPEMIRIM - ES;1;450,0383324;450;103;;0;0;0;450;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 24 de agosto de 2020
3120;3880.35.3120;;PARQUE NATURAL MUNICIPAL DO DOURADO;Municipal;Parque;Category II;SP;2002;Lei ordinária 2634 de 26/06/2002;Sem informação.;PIRAJU (SP);Não;Sim;PREFEITURA MUNICIPAL DA ESTÂNCIA TURÍSTICA DE PIRAJU - SP;1;49,78621883;50;48;;0;0;0;50;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma estimativa dos limites da UC;quinta-feira, 28 de agosto de 2014
3122;0930.42.3122;;PARQUE NATURAL MUNICIPAL JOÃO JOSÉ THEODORO DA COSTA NETO;Municipal;Parque;Category II;SC;2007;Lei complementar 288 de 30/03/2005;Sem informação.;LAGES (SC);Sim;Não;SECRETARIA MUNICIPAL DO MEIO AMBIENTE E SERVIÇOS PÚBLICOS DE LAGES - SC;0;234;234;234;;0;0;0;234;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma representação esquemática da localização da UC;terça-feira, 29 de agosto de 2017
3124;0000.25.3124;;REFÚGIO DE VIDA SILVESTRE MATA DO BURAQUINHO;Estadual;Refúgio de Vida Silvestre;Category III;PB;2016;Decreto Decreto n° 35.195 de 23/07/2014;Revisão dos limites: Decreto 39.955 de 10/10/2016;JOÃO PESSOA (PB);Não;Não;SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE DA PARAÍBA - PB;1;512,8068752;513;518;;0;0;0;513;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 13 de fevereiro de 2019
3127;0670.31.3127;;PARQUE NATURAL MUNICIPAL FELISBERTO NEVES;Municipal;Parque;Category II;MG;2014;Lei orgânica 5.704 de 29/05/2014;Regulamentação: Decreto 37.102 de 08/10/2014;BETIM (MG);Não;Sim;PREFEITURA MUNICIPAL DE BETIM - MG;1;28,66280336;29;30;;0;0;0;29;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Serra do Espinhaço;;;;1;0;;Polígono é uma estimativa dos limites da UC;segunda-feira, 27 de outubro de 2014
3128;0535.23.3128;;ÁREA DE PROTEÇÃO AMBIENTAL DO MANGUEZAL DA BARRA GRANDE;Municipal;Área de Proteção Ambiental;Category V;CE;2014;Lei ordinária 298 de 12/05/2000;Revisão dos limites: Lei ordinária 634/2014 de 25/02/2014;ICAPUÍ (CE);Não;Não;SECRETARIA DE DESENVOLVIMENTO E MEIO AMBIENTE DE ICAPUÍ - CE;1;18110,24098;1.337;692;;0;1.337;0;0;0;0;16.774;Área Marinha;0,926200663;Uso Sustentável;0;1;;;1;1;1;;;;;;RB - Mt Atlântica;;;;1;1,91E-05;;Polígono corresponde ao memorial descritivo;segunda-feira, 26 de janeiro de 2015
3131;0000.00.3131;;ESTAÇÃO ECOLÓGICA ALTO MAUÉS;Federal;Estação Ecológica;Category Ia;AM;2014;Decreto sem número de 16/10/2014;Sem informação.;MAUÉS (AM);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;666795,3197;666.795;668.160;;666795,3197;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;;0;0;0;;Programa ARPA;;;;;;;;1;1,16E-10;;Polígono corresponde ao memorial descritivo;terça-feira, 30 de janeiro de 2024
3132;0000.00.3132;;RESERVA EXTRATIVISTA MARINHA MOCAPAJUBA;Federal;Reserva Extrativista;Category VI;PA;2014;Decreto sem número de 10/10/2014;Sem informação.;SÃO CAETANO DE ODIVELAS (PA);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;21028,09935;19.297;21.029;;19297,43421;0;0;0;0;0;1.731;Amazônia;0,0823025;Uso Sustentável;0;1;;;1;1;1;;Programa ARPA;;Estuário do Amazonas e seus Manguezais (Regional);;;;;;1;-3,64E-12;;Polígono corresponde ao memorial descritivo;sexta-feira, 12 de fevereiro de 2016
3133;0000.00.3133;;RESERVA EXTRATIVISTA MARINHA MESTRE LUCINDO;Federal;Reserva Extrativista;Category VI;PA;2014;Decreto sem número de 10/10/2014;Sem informação.;MARAPANIM (PA);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;26465,75;19.454;26.465;;19453,67447;0;0;0;0;0;7.012;Amazônia;0,264949058;Uso Sustentável;0;1;;;1;1;1;;Programa ARPA;;Estuário do Amazonas e seus Manguezais (Regional);;;;;;1;-3,64E-12;;Polígono corresponde ao memorial descritivo;quarta-feira, 30 de março de 2016
3134;0000.00.3134;;RESERVA EXTRATIVISTA MARINHA CUINARANA;Federal;Reserva Extrativista;Category VI;PA;2014;Decreto sem número de 10/10/2014;Sem informação.;MAGALHÃES BARATA (PA);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;11036,39615;11.019;11.037;;11019,39843;0;0;0;0;0;17;Amazônia;0,001540152;Uso Sustentável;0;1;;;1;1;1;;Programa ARPA;;Estuário do Amazonas e seus Manguezais (Regional);;;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 15 de fevereiro de 2016
3135;0000.00.3135;;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL NASCENTES GERAIZEIRAS;Federal;Reserva de Desenvolvimento Sustentável;Category VI;MG;2014;Decreto Sem número de 13/10/2014;Sem informação.;MONTEZUMA (MG) - RIO PARDO DE MINAS (MG) - VARGEM GRANDE DO RIO PARDO (MG);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;38177,32129;38.177;38.177;;0;0;38.177;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica, RB - Serra do Espinhaço;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 22 de outubro de 2014
3136;0000.00.3136;;PARQUE NACIONAL DA SERRA DO GANDARELA;Federal;Parque;Category II;MG;2014;Decreto Sem número de 13/10/2014;Sem informação.;CAETÉ (MG) - ITABIRITO (MG) - MARIANA (MG) - NOVA LIMA (MG) - OURO PRETO (MG) - RAPOSOS (MG) - RIO ACIMA (MG) - SANTA BÁRBARA (MG);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;31270,83752;31.271;31.284;;0;0;0;31.271;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;Serra do Espinhaço;RB - Mt Atlântica, RB - Serra do Espinhaço;;;;1;-2,91E-11;;Polígono corresponde ao memorial descritivo;sexta-feira, 2 de agosto de 2019
3137;0000.00.3137;;PARQUE NACIONAL GUARICANA;Federal;Parque;Category II;PR;2014;Decreto Sem número de 13/10/2014;Sem informação.;GUARATUBA (PR) - MORRETES (PR) - SÃO JOSÉ DOS PINHAIS (PR);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;49286,88691;49.287;49.300;;0;0;0;49.287;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 24 de abril de 2023
3138;0160.43.3138;;PARQUE NATURAL MUNICIPAL DO PAMPA;Municipal;Parque;Category II;RS;2014;Decreto 174 de 25/08/2014;Retificação: Decreto 174 de 25/08/2014;BAGÉ (RS);Não;Não;PREFEITURA MUNICIPAL BAGÉ - RS;0;152;152;152;;0;0;0;0;152;0;0;Pampa;0;Proteção Integral;1;0;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma representação esquemática da localização da UC;segunda-feira, 9 de julho de 2018
3139;5030.35.3139;;PARQUE NATURAL MUNICIPAL VARGINHA;Municipal;Parque;Category II;SP;2014;Decreto 52973 de 14/02/2012;Convalidação de Ato Legal pretérito: Portaria 091 de 07/11/2014;SÃO PAULO (SP);Não;Não;SECRETARIA MUNICIPAL DO VERDE E DO MEIO AMBIENTE DE SÃO PAULO - SP;1;327,5047025;328;338;;0;0;0;328;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Cinturão Verde da Cidade de São Paulo, RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 13 de março de 2015
